record_type,experiment,figure_hint,policy,seed,mode,slot,x_name,x_value,x_unit,density_max_vehicles,task_load_scale,communication_range_m,min_speed_mps,safe_distance_m,acceleration_mps2,opportunity_cost_lambda,value_of_time,base_price_scale,min_speed,avg_speed,throughput,traffic_flow_proxy,total_payment,stageII_cost,stageII_benefit,total_cost,social_welfare,unit_speed_gain_cost,task_completion_rate,avg_latency,max_latency,p95_latency,resource_utilization,helper_participation_rate,helper_load_jain_index,cluster_reconfiguration_count,min_target_speed,avg_target_speed,avg_speed_gain,estimated_avg_travel_time,baseline_maintenance_ratio,actual_min_speed_ratio,speed_drop_probability,bottleneck_recovery_slot,time_slot
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,10,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.0,23.02961789446894,24,552.7108294672546,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,2.0203682406896046,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.12056131574482369,43.42234441675958,0.0,0.0,,,10
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,11,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.25,23.050451227802274,24,553.2108294672546,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,2.4424263631601257,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.09972798241149035,43.3830986698365,0.0,0.0,,,11
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,12,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.5,23.07128456113561,24,553.7108294672546,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,3.087386232560493,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.07889464907815702,43.343923800607755,0.0,0.0,,,12
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,13,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.75,23.09094021900802,24,554.1825652561924,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,4.111789354086274,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.05923899120574516,43.30702823338563,0.0,0.0,,,13
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,14,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.101356885674686,24,554.4325652561924,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,4.989075298772958,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.0488223245390785,43.28750059785912,0.0,0.0,,,14
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,15,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.25,23.11177355234135,24,554.6825652561924,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,6.342249212232983,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.038405657872411826,43.26799056486491,0.0,0.0,,,15
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,16,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.5,23.12219021900802,24,554.9325652561924,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,8.702644964802992,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.027988991205745162,43.248498110612886,0.0,0.0,,,16
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,17,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.75,23.132606885674686,24,555.1825652561924,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,13.861470225234457,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.017572324539078494,43.2290232113558,0.0,0.0,,,17
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,18,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,21.0,23.14302355234135,24,555.4325652561924,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,34.03995240265656,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.007155657872411829,43.20956584338917,0.0,0.0,,,18
slot,safety_speed,safe_speed_threshold_sensitivity,stage-i-only,7,demo,19,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,21.171735788937884,23.150179210213764,24,555.6043010451303,5.845878081278241,0.0,0.0,5.845878081278241,-5.845878081278241,5845878081.27824,0.0,0.2169642519384668,0.21941363989980756,0.2188791178895992,0.012343488048132201,0.0,0.540897293466085,14,21.171735788937884,23.150179210213764,0.0,43.196209883282634,0.0,0.0,,,19
summary,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.875,23.278563206369824,24.0,558.6855169528757,6.299975887632231,0.0,0.0,6.299975887632231,-6.299975887632231,3.453737665699409,1.0,0.09458994643242967,0.0990924796576015,0.09879100822776311,0.013344120828427125,0.0,0.5824587213833471,1.0,21.613641616961893,23.445240253994537,0.16667704762470964,42.95797773834964,0.0,0.0,0.0,,
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,0,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.5,23.650000000000002,24,567.6,6.299975887632231,0.0,0.0,6.299975887632231,-6.299975887632231,0.7376210700295126,1.0,0.09458994643242853,0.0990924796576016,0.09879100822776427,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,24.00587242011336,0.355872420113361,42.28329809725158,0.0,0.0,,,0
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,1,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.75,23.08069421110299,24,553.9366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,0.7834876755450161,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.33503908678002875,43.3262531383891,0.0,0.0,,,1
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,2,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.0,23.101527544436323,24,554.4366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,0.8354366285101885,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.31420575344669405,43.287180818518465,0.0,0.0,,,2
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,3,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.25,23.122360877769655,24,554.9366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,0.8947637109738488,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.29337242011336073,43.24817890725951,0.0,0.0,,,3
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,4,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.5,23.14319421110299,24,555.4366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,0.9631609117773212,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.2725390867800274,43.20924721446826,0.0,0.0,,,4
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,5,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.75,23.164027544436323,24,555.9366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,1.0428803939660496,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.25170575344669405,43.17038555068486,0.0,0.0,,,5
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,6,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.0,23.184860877769655,24,556.4366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,1.1369872381860073,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.23087242011336073,43.13159372713037,0.0,0.0,,,6
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,7,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.25,23.20569421110299,24,556.9366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,1.2497626005816869,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.2100390867800274,43.09287155570378,0.0,0.0,,,7
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,8,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.5,23.226527544436323,24,557.4366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,1.3873732195567978,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.18920575344669407,43.05421884897899,0.0,0.0,,,8
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,9,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.75,23.247360877769655,24,557.9366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,1.5590379656078825,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.16837242011336073,43.01563542020172,0.0,0.0,,,9
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,10,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.0,23.26819421110299,24,558.4366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,1.7791827308066581,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.1475390867800274,42.977121083286534,0.0,0.0,,,10
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,11,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.25,23.289027544436323,24,558.9366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,2.0717211979521095,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.12670575344669407,42.93867565281389,0.0,0.0,,,11
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,12,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.5,23.309860877769655,24,559.4366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,2.479389769658087,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.10587242011336073,42.90029894402709,0.0,0.0,,,12
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,13,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.75,23.33069421110299,24,559.9366610664717,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,3.086804024566044,1.0,0.09458994643242931,0.09909247965760143,0.09879100822776228,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.0850390867800274,42.86199077282937,0.0,0.0,,,13
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,14,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.348498230509602,24,560.3639575322304,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,3.9041976988010187,1.0,0.0945899464324306,0.09909247965760168,0.09879100822776471,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.41573329788302,0.06723506737341278,42.82930705553023,0.0,0.0,,,14
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,15,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.25,23.358914897176266,24,560.6139575322304,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,4.619964519466764,1.0,0.0945899464324306,0.09909247965760168,0.09879100822776471,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.415733297883012,0.05681840070674552,42.81020776872151,0.0,0.0,,,15
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,16,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.5,23.369331563842934,24,560.8639575322304,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,5.657094519167749,1.0,0.0945899464324306,0.09909247965760168,0.09879100822776471,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.415733297883012,0.04640173404007886,42.79112550857901,0.0,0.0,,,16
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,17,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.75,23.379748230509602,24,561.1139575322304,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,7.294664550550732,1.0,0.0945899464324306,0.09909247965760168,0.09879100822776471,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.415733297883012,0.03598506737341219,42.77206025234444,0.0,0.0,,,17
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,18,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,21.0,23.390164897176266,24,561.3639575322304,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,10.266539480850536,1.0,0.0945899464324306,0.09909247965760168,0.09879100822776471,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.415733297883012,0.025568400706745525,42.75301197730005,0.0,0.0,,,18
slot,safety_speed,safe_speed_threshold_sensitivity,fan-2023,7,demo,19,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,21.25,23.400581563842934,24,561.6139575322304,6.299975887632232,0.0,0.0,6.299975887632232,-6.299975887632232,17.32468340743417,1.0,0.0945899464324306,0.09909247965760168,0.09879100822776471,0.013344120828427125,0.0,0.5824587213833472,1,21.613641616961893,23.415733297883012,0.015151734040078857,42.73398066076851,0.0,0.0,,,19
summary,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.875,23.29894275335634,24.0,559.1746260805519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622719,0.09909247965606614,0.09540972671443042,0.013344120828427123,0.0,0.5824587213833471,14.0,21.61364161696644,23.46575028321534,0.16680752985900413,42.92040246572753,0.0,0.0,0.0,,
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,0,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.5,23.650000000000002,24,567.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,24.00605882330513,0.3560588233051291,42.28329809725158,0.0,0.0,,,0
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,1,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.75,23.102087501659877,24,554.450100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.33522548997179574,43.28613160729091,0.0,0.0,,,1
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,2,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.0,23.12292083499321,24,554.950100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.31439215663846243,43.247131585843775,0.0,0.0,,,2
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,3,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.25,23.14375416832654,24,555.450100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.2935588233051291,43.20820177776314,0.0,0.0,,,3
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,4,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.5,23.164587501659877,24,555.950100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.27272548997179574,43.169341993607446,0.0,0.0,,,4
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,5,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.75,23.18542083499321,24,556.450100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.25189215663846243,43.13055204461605,0.0,0.0,,,5
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,6,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.0,23.20625416832654,24,556.950100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.23105882330512909,43.09183174270613,0.0,0.0,,,6
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,7,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.25,23.227087501659877,24,557.450100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.21022548997179577,43.053180900469634,0.0,0.0,,,7
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,8,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.5,23.24792083499321,24,557.950100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.18939215663846243,43.014599331170345,0.0,0.0,,,8
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,9,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.75,23.26875416832654,24,558.450100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.16855882330512909,42.976086848740756,0.0,0.0,,,9
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,10,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.0,23.289587501659877,24,558.950100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.14772548997179577,42.937643267779166,0.0,0.0,,,10
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,11,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.25,23.31042083499321,24,559.450100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.12689215663846243,42.899268403546664,0.0,0.0,,,11
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,12,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.5,23.33125416832654,24,559.950100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.1060588233051291,42.860962071964174,0.0,0.0,,,12
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,13,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.75,23.352087501659877,24,560.450100039837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.08522548997179576,42.82272408960953,0.0,0.0,,,13
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,14,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.370077924258066,24,560.8818701821936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.06723506737360152,42.78975890628089,0.0,0.0,,,14
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,15,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.25,23.38049459092473,24,561.1318701821936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.056818400706934856,42.77069486751386,0.0,0.0,,,15
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,16,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.5,23.390911257591398,24,561.3818701821936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.046401734040268185,42.751647808310814,0.0,0.0,,,16
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,17,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.75,23.401327924258066,24,561.6318701821936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.03598506737360152,42.732617705997335,0.0,0.0,,,17
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,18,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,21.0,23.41174459092473,24,561.8818701821936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.025568400706934852,42.71360453793937,0.0,0.0,,,18
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,19,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,21.25,23.422161257591398,24,562.1318701821936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08211326732622717,0.09909247965606614,0.0954097267144304,0.013344120828427123,0.0,0.5824587213833472,14,21.613641616966436,23.43731299163167,0.015151734040268186,42.69460828154312,0.0,0.0,,,19
summary,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.871086789446895,23.04912426289446,24.0,553.1789823094671,5.577517254982277,0.0,0.0,5.577517254982277,-5.577517254982277,292293908.57676935,0.0,0.217829502969796,0.22015642153306972,0.21964862562337176,0.011776396994686503,0.0,0.5159357621261139,14.0,21.023148999490992,23.178711916369743,0.12958765347528442,43.3855962853151,0.0,0.0,0.0,,
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,0,min_safe_speed,24.0,m/s,24,0.005,300.0,24.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.5,23.650000000000002,24,567.6,0.47866155535894855,0.0,0.0,0.47866155535894855,-0.47866155535894855,0.28156562079938163,0.0,0.23426927256505078,0.23426927256505078,0.23426927256505078,0.0010016669792182074,0.0,0.04166666666666669,14,18.2,23.72083333333333,0.0708333333333333,42.28329809725158,0.0,0.0,,,0
